name,salinity,January_temp,June_temp,area,latitude,longitude,type of sea,corals,silt/sulfide
Cosmonauts Sea,33.78684998,-0.653101504,-1.562497258,699000,-65,45,3,1,0
Cosmonauts Sea,33.86454391,-0.247602239,-1.042099953,699000,-65,45,3,1,0
Cosmonauts Sea,33.99723434,0.16079925,-1.31930089,699000,-65,45,3,1,0
Cosmonauts Sea,34.07692719,-0.692400515,-1.605698228,699000,-65,45,3,1,0
Cosmonauts Sea,33.97185135,-0.355799854,-1.62809813,699000,-65,45,3,1,0
Cosmonauts Sea,33.82182693,0.325700074,-1.668697834,699000,-65,45,3,1,0
Cosmonauts Sea,33.97365189,-0.133099675,-1.0914011,699000,-65,45,3,1,0
Cosmonauts Sea,34.01607132,-0.226600349,-1.046101093,699000,-65,45,3,1,0
Cosmonauts Sea,34.03156662,-0.390099168,-1.597898602,699000,-65,45,3,1,0
Cosmonauts Sea,34.06472015,-0.060300902,-1.079802275,699000,-65,45,3,1,0
Cosmonauts Sea,33.97224808,-0.059900511,-1.109499812,699000,-65,45,3,1,0
Cosmonauts Sea,34.05928802,-0.674100637,-1.598900199,699000,-65,45,3,1,0
East China Sea,32.41146469,16.71519852,20.51849937,1249000,30,125,3,1,0
East China Sea,33.73417664,16.63349915,21.17809868,1249000,30,125,3,1,0
East China Sea,32.66663361,17.16159821,20.23109818,1249000,30,125,3,1,0
East China Sea,33.71501923,15.89409828,21.36830139,1249000,30,125,3,1,0
East China Sea,32.06120682,16.1228981,21.37150002,1249000,30,125,3,1,0
East China Sea,31.08765793,15.09429932,21.82249832,1249000,30,125,3,1,0
East China Sea,32.15094757,15.23049927,21.91039848,1249000,30,125,3,1,0
East China Sea,32.45457458,15.88440037,21.37399864,1249000,30,125,3,1,0
East China Sea,33.26543808,16.57089806,21.46489906,1249000,30,125,3,1,0
East China Sea,33.72924042,15.73029804,21.43649864,1249000,30,125,3,1,0
East China Sea,33.04182434,16.10739899,21.37819862,1249000,30,125,3,1,0
East China Sea,33.7598381,16.77909851,21.32009888,1249000,30,125,3,1,0
East China Sea,33.88412476,15.74139786,21.80659866,1249000,30,125,3,1,0
East China Sea,33.49402618,16.77469826,21.20809746,1249000,30,125,3,1,0
East China Sea,32.78071594,16.80979729,21.46159744,1249000,30,125,3,1,0
East China Sea,32.32785416,15.42799759,21.78489876,1249000,30,125,3,1,0
East China Sea,31.6467514,17.3579998,19.66049957,1249000,30,125,3,1,0
East China Sea,33.90498734,16.58059883,20.76799965,1249000,30,125,3,1,0
East China Sea,33.61688232,15.32649994,21.84759903,1249000,30,125,3,1,0
East China Sea,33.41761398,16.63069725,20.93729973,1249000,30,125,3,1,0
East China Sea,31.3896904,16.71519852,20.51849937,1249000,30,125,3,1,0
East China Sea,33.04348373,16.63349915,21.17809868,1249000,30,125,3,1,0
East China Sea,32.50997543,17.16159821,20.23109818,1249000,30,125,3,1,0
East China Sea,31.94566154,15.89409828,21.36830139,1249000,30,125,3,1,0
East China Sea,33.78910065,16.1228981,21.37150002,1249000,30,125,3,1,0
East China Sea,32.53909302,15.09429932,21.82249832,1249000,30,125,3,1,0
East China Sea,32.97353745,15.23049927,21.91039848,1249000,30,125,3,1,0
East China Sea,33.36868668,15.88440037,21.37399864,1249000,30,125,3,1,0
East China Sea,33.21910095,16.57089806,21.46489906,1249000,30,125,3,1,0
East China Sea,33.24930954,15.73029804,21.43649864,1249000,30,125,3,1,0
East China Sea,33.44076157,16.10739899,21.37819862,1249000,30,125,3,1,0
East China Sea,33.48047638,16.77909851,21.32009888,1249000,30,125,3,1,0
East China Sea,31.20329666,15.74139786,21.80659866,1249000,30,125,3,1,0
East China Sea,33.69786835,16.77469826,21.20809746,1249000,30,125,3,1,0
East China Sea,33.64852142,16.80979729,21.46159744,1249000,30,125,3,1,0
East China Sea,32.23396301,15.42799759,21.78489876,1249000,30,125,3,1,0
East China Sea,32.53070068,17.3579998,19.66049957,1249000,30,125,3,1,0
East China Sea,33.23027039,16.58059883,20.76799965,1249000,30,125,3,1,0
East China Sea,33.206707,15.32649994,21.84759903,1249000,30,125,3,1,0
East China Sea,32.48635101,16.63069725,20.93729973,1249000,30,125,3,1,0
East China Sea,33.6582489,16.71519852,20.51849937,1249000,30,125,3,1,0
East China Sea,32.09887314,16.63349915,21.17809868,1249000,30,125,3,1,0
East China Sea,32.05779266,17.16159821,20.23109818,1249000,30,125,3,1,0
East China Sea,33.45470047,15.89409828,21.36830139,1249000,30,125,3,1,0
East China Sea,31.18370628,16.1228981,21.37150002,1249000,30,125,3,1,0
East China Sea,32.29381561,15.09429932,21.82249832,1249000,30,125,3,1,0
East China Sea,32.08964157,15.23049927,21.91039848,1249000,30,125,3,1,0
East China Sea,33.0549469,15.88440037,21.37399864,1249000,30,125,3,1,0
East China Sea,33.1819191,16.57089806,21.46489906,1249000,30,125,3,1,0
East Siberian Sea,26.36442184,-1.899993896,7,987000,72,163,3,0,0
East Siberian Sea,25.93126106,-1.899993896,8,987000,72,163,3,0,0
East Siberian Sea,19.37465286,-1.899993896,2,987000,72,163,3,0,0
East Siberian Sea,22.75552177,-1.899993896,3,987000,72,163,3,0,0
East Siberian Sea,23.80386543,-1.899993896,4,987000,72,163,3,0,0
East Siberian Sea,26.22711945,-1.899993896,5,987000,72,163,3,0,0
East Siberian Sea,25.88076019,-1.899993896,6,987000,72,163,3,0,0
East Siberian Sea,26.51921654,-1.899993896,7,987000,72,163,3,0,0
East Siberian Sea,26.62787628,-1.899993896,8,987000,72,163,3,0,0
East Siberian Sea,19.7767086,-1.899993896,2,987000,72,163,3,0,0
East Siberian Sea,22.82505608,-1.899993896,3,987000,72,163,3,0,0
East Siberian Sea,25.87908745,-1.899993896,4,987000,72,163,3,0,0
East Siberian Sea,25.61258507,-1.899993896,5,987000,72,163,3,0,0
East Siberian Sea,26.23356819,-1.899993896,6,987000,72,163,3,0,0
East Siberian Sea,23.75162888,-1.899993896,7,987000,72,163,3,0,0
East Siberian Sea,23.45010185,-1.899993896,8,987000,72,163,3,0,0
East Siberian Sea,21.12037086,-1.899993896,2,987000,72,163,3,0,0
East Siberian Sea,24.56535149,-1.899993896,3,987000,72,163,3,0,0
East Siberian Sea,20.14708138,-1.899993896,4,987000,72,163,3,0,0
East Siberian Sea,19.51622009,-1.899993896,5,987000,72,163,3,0,0
East Siberian Sea,25.21789551,-1.899993896,6,987000,72,163,3,0,0
East Siberian Sea,25.54678726,-1.899993896,-1.899993896,987000,72,163,3,0,0
East Siberian Sea,21.57858467,-1.899993896,7,987000,72,163,3,0,0
East Siberian Sea,23.22885132,-1.899993896,8,987000,72,163,3,0,0
East Siberian Sea,21.58866692,-1.899993896,2,987000,72,163,3,0,0
East Siberian Sea,19.40465164,-1.899993896,3,987000,72,163,3,0,0
East Siberian Sea,25.87932968,-1.899993896,4,987000,72,163,3,0,0
East Siberian Sea,25.99636459,-1.899993896,5,987000,72,163,3,0,0
East Siberian Sea,23.23811722,-1.899993896,6,987000,72,163,3,0,0
East Siberian Sea,23.33881378,-1.899993896,7,987000,72,163,3,0,0
East Siberian Sea,25.54076958,-1.899993896,8,987000,72,163,3,0,0
East Siberian Sea,26.60450745,-1.899993896,2,987000,72,163,3,0,0
East Siberian Sea,26.34991074,-1.899993896,3,987000,72,163,3,0,0
East Siberian Sea,25.5736866,-1.899993896,4,987000,72,163,3,0,0
East Siberian Sea,23.7058239,-1.899993896,5,987000,72,163,3,0,0
East Siberian Sea,21.70664978,-1.899993896,6,987000,72,163,3,0,0
East Siberian Sea,24.55648804,-1.899993896,7,987000,72,163,3,0,0
East Siberian Sea,26.53807831,-1.899993896,8,987000,72,163,3,0,0
East Siberian Sea,25.89278412,-1.899993896,2,987000,72,163,3,0,0
East Siberian Sea,20.3092556,-1.899993896,3,987000,72,163,3,0,0
East Siberian Sea,25.09176826,-1.899993896,4,987000,72,163,3,0,0
East Siberian Sea,20.35095978,-1.899993896,5,987000,72,163,3,0,0
East Siberian Sea,19.21469307,-1.899993896,6,987000,72,163,3,0,0
East Siberian Sea,25.88202667,-1.899993896,7,987000,72,163,3,0,0
East Siberian Sea,25.09420776,-1.899993896,8,987000,72,163,3,0,0
East Siberian Sea,25.17211342,-1.899993896,2,987000,72,163,3,0,0
East Siberian Sea,25.6130867,-1.899993896,3,987000,72,163,3,0,0
East Siberian Sea,24.55716705,-1.899993896,4,987000,72,163,3,0,0
East Siberian Sea,24.56383896,-1.899993896,5,987000,72,163,3,0,0
Flores Sea,33.71901703,28.07640266,29.16168594,240000,-8,121,3,1,0
Flores Sea,33.16284943,28.99640083,29.89741516,240000,-8,121,3,1,0
Flores Sea,33.35926437,28.90359306,29.92707634,240000,-8,121,3,1,0
Flores Sea,33.94105148,28.0406723,29.1205616,240000,-8,121,3,1,0
Flores Sea,34.14660645,29.05820084,29.88235664,240000,-8,121,3,1,0
Flores Sea,33.16675568,29.04235649,29.83774948,240000,-8,121,3,1,0
Flores Sea,33.71081924,27.982584,29.18629074,240000,-8,121,3,1,0
Flores Sea,34.17655945,29.00235939,29.88718987,240000,-8,121,3,1,0
Flores Sea,33.93300247,28.79415512,29.17101097,240000,-8,121,3,1,0
Flores Sea,34.06864166,28.13292122,29.14842415,240000,-8,121,3,1,0
Flores Sea,33.16876221,29.17910194,29.90426826,240000,-8,121,3,1,0
Flores Sea,33.32818222,28.9726963,29.18078613,240000,-8,121,3,1,0
Flores Sea,34.13420486,28.55381775,29.13247108,240000,-8,121,3,1,0
Flores Sea,33.94145203,28.90775299,29.95573044,240000,-8,121,3,1,0
Flores Sea,33.63986588,29.12370682,29.21426964,240000,-8,121,3,1,0
Flores Sea,33.15560913,28.05707741,29.34011078,240000,-8,121,3,1,0
Flores Sea,34.17969513,28.78898811,29.91415596,240000,-8,121,3,1,0
Flores Sea,33.31671906,29.00887489,29.7746048,240000,-8,121,3,1,0
Flores Sea,34.20123291,28.12202072,29.14415741,240000,-8,121,3,1,0
Flores Sea,33.36112595,28.75966072,29.96404648,240000,-8,121,3,1,0
Flores Sea,33.14255524,28.07640266,29.16168594,240000,-8,121,3,1,0
Flores Sea,34.23261261,28.99640083,29.89741516,240000,-8,121,3,1,0
Flores Sea,33.90520477,28.90359306,29.92707634,240000,-8,121,3,1,0
Flores Sea,33.6797905,28.0406723,29.1205616,240000,-8,121,3,1,0
Flores Sea,34.18445969,29.05820084,29.88235664,240000,-8,121,3,1,0
Flores Sea,34.07157898,29.04235649,29.83774948,240000,-8,121,3,1,0
Flores Sea,33.32695389,27.982584,29.18629074,240000,-8,121,3,1,0
Flores Sea,34.14300537,29.00235939,29.88718987,240000,-8,121,3,1,0
Flores Sea,34.0996666,28.79415512,29.17101097,240000,-8,121,3,1,0
Flores Sea,33.44668961,28.13292122,29.14842415,240000,-8,121,3,1,0
Flores Sea,33.64421082,29.17910194,29.90426826,240000,-8,121,3,1,0
Flores Sea,33.61630249,28.9726963,29.18078613,240000,-8,121,3,1,0
Flores Sea,33.6163063,28.55381775,29.13247108,240000,-8,121,3,1,0
Flores Sea,33.9280014,28.90775299,29.95573044,240000,-8,121,3,1,0
Flores Sea,34.17915344,29.12370682,29.21426964,240000,-8,121,3,1,0
Flores Sea,33.37360001,28.05707741,29.34011078,240000,-8,121,3,1,0
Flores Sea,33.12789154,28.78898811,29.91415596,240000,-8,121,3,1,0
Flores Sea,34.19255447,29.00887489,29.7746048,240000,-8,121,3,1,0
Flores Sea,33.39375687,28.12202072,29.14415741,240000,-8,121,3,1,0
Flores Sea,34.068367,28.75966072,29.96404648,240000,-8,121,3,1,0
Flores Sea,34.05799866,28.07640266,29.16168594,240000,-8,121,3,1,0
Flores Sea,33.94244003,28.99640083,29.89741516,240000,-8,121,3,1,0
Flores Sea,33.21218491,28.90359306,29.92707634,240000,-8,121,3,1,0
Flores Sea,33.97118378,28.0406723,29.1205616,240000,-8,121,3,1,0
Flores Sea,34.08222198,29.05820084,29.88235664,240000,-8,121,3,1,0
Flores Sea,34.18671036,29.04235649,29.83774948,240000,-8,121,3,1,0
Flores Sea,33.74701691,27.982584,29.18629074,240000,-8,121,3,1,0
Flores Sea,33.86417007,29.00235939,29.88718987,240000,-8,121,3,1,0
Flores Sea,33.23153305,28.79415512,29.17101097,240000,-8,121,3,1,0
Gulf of Aden,36.122509,28,29.5,410000,12,48,3,1,0
Gulf of Aden,36.28456497,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.18753815,27.1,32.3,410000,12,48,3,1,0
Gulf of Aden,36.41825104,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.12148285,27.1,29.5,410000,12,48,3,1,0
Gulf of Aden,36.08243561,25,32.3,410000,12,48,3,1,0
Gulf of Aden,36.16752243,27.1,29.5,410000,12,48,3,1,0
Gulf of Aden,36.28961182,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.06816101,27.1,32.3,410000,12,48,3,1,0
Gulf of Aden,36.38120651,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.16270065,27.1,29.5,410000,12,48,3,1,0
Gulf of Aden,36.50990295,25,32.3,410000,12,48,3,1,0
Gulf of Aden,36.34906387,27.1,29.5,410000,12,48,3,1,0
Gulf of Aden,36.1684227,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.11461639,27.1,32.3,410000,12,48,3,1,0
Gulf of Aden,36.30332947,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.13546753,27.1,29.5,410000,12,48,3,1,0
Gulf of Aden,36.0886879,25,32.3,410000,12,48,3,1,0
Gulf of Aden,36.50334549,27.1,29.5,410000,12,48,3,1,0
Gulf of Aden,36.07433319,26,29.5,410000,12,48,3,1,0
Gulf of Aden,36.37792969,26,32.3,410000,12,48,3,1,0
Gulf of Aden,36.19239426,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.44022751,27.1,29.5,410000,12,48,3,1,0
Gulf of Aden,36.40891647,25,32.3,410000,12,48,3,1,0
Gulf of Aden,36.37459946,27.1,29.5,410000,12,48,3,1,0
Gulf of Aden,36.14339447,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.32620621,27.1,32.3,410000,12,48,3,1,0
Gulf of Aden,36.47459793,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.31843948,27.1,29.5,410000,12,48,3,1,0
Gulf of Aden,36.45053482,26,32.3,410000,12,48,3,1,0
Gulf of Aden,36.33268356,26,29.5,410000,12,48,3,1,0
Gulf of Aden,36.35677719,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.47628784,27.1,32.3,410000,12,48,3,1,0
Gulf of Aden,36.20972061,25,31,410000,12,48,3,1,0
Gulf of Aden,36.43349457,27.1,30,410000,12,48,3,1,0
Gulf of Aden,36.34912872,25,31,410000,12,48,3,1,0
Gulf of Aden,36.10962677,27.1,30,410000,12,48,3,1,0
Gulf of Aden,36.12807465,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.30926132,27.1,32.3,410000,12,48,3,1,0
Gulf of Aden,36.43309021,26,29.5,410000,12,48,3,1,0
Gulf of Aden,36.34893036,26,29.5,410000,12,48,3,1,0
Gulf of Aden,36.16742706,25,32.3,410000,12,48,3,1,0
Gulf of Aden,36.12086868,27.1,29.5,410000,12,48,3,1,0
Gulf of Aden,36.51184464,25,29.5,410000,12,48,3,1,0
Gulf of Aden,36.05294037,27.1,32.3,410000,12,48,3,1,0
Gulf of Aden,36.0222702,25,31,410000,12,48,3,1,0
Gulf of Aden,36.38752747,27.1,30,410000,12,48,3,1,0
Gulf of Aden,36.05485916,25,31,410000,12,48,3,1,0
Gulf of Aden,36.22986984,27.1,30,410000,12,48,3,1,0
Gulf of Carpentaria,34.29280853,29.50719833,27.19919968,300000,-14,139,3,1,0
Gulf of Carpentaria,33.48514938,30.25160027,28.01479912,300000,-14,139,3,1,0
Gulf of Carpentaria,34.64432526,30.27190018,28.07959938,300000,-14,139,3,1,0
Gulf of Carpentaria,33.74846649,30.38459778,28.04299927,300000,-14,139,3,1,0
Gulf of Carpentaria,34.60219193,30.76350021,27.97609711,300000,-14,139,3,1,0
Gulf of Carpentaria,34.45985413,30.53629875,28.15509796,300000,-14,139,3,1,0
Gulf of Carpentaria,33.5719986,30.55749893,27.28580093,300000,-14,139,3,1,0
Gulf of Carpentaria,33.94051361,30.60200119,27.25179863,300000,-14,139,3,1,0
Gulf of Carpentaria,34.64364624,29.66319656,27.29299736,300000,-14,139,3,1,0
Gulf of Carpentaria,34.34513855,30.5625,27.24060059,300000,-14,139,3,1,0
Gulf of Carpentaria,34.34793091,30.27890015,27.18669891,300000,-14,139,3,1,0
Gulf of Carpentaria,34.41184616,30.38009834,27.94839668,300000,-14,139,3,1,0
Gulf of Carpentaria,33.65937424,30.56309891,27.15009689,300000,-14,139,3,1,0
Gulf of Carpentaria,34.50988007,30.5100975,28.16929817,300000,-14,139,3,1,0
Gulf of Carpentaria,34.45935822,30.33069801,28.04430008,300000,-14,139,3,1,0
Gulf of Carpentaria,33.84716034,30.27929878,27.22669792,300000,-14,139,3,1,0
Gulf of Carpentaria,34.42383957,30.59640121,28.25870132,300000,-14,139,3,1,0
Gulf of Carpentaria,34.60825729,29.39699936,27.08659935,300000,-14,139,3,1,0
Gulf of Carpentaria,34.60216141,30.30089951,28.0387001,300000,-14,139,3,1,0
Gulf of Carpentaria,34.45236969,30.60130119,27.37389755,300000,-14,139,3,1,0
Gulf of Carpentaria,34.38877869,29.50719833,27.19919968,300000,-14,139,3,1,0
Gulf of Carpentaria,33.54535675,30.25160027,28.01479912,300000,-14,139,3,1,0
Gulf of Carpentaria,33.97290039,30.27190018,28.07959938,300000,-14,139,3,1,0
Gulf of Carpentaria,34.45015335,30.38459778,28.04299927,300000,-14,139,3,1,0
Gulf of Carpentaria,34.63535309,30.76350021,27.97609711,300000,-14,139,3,1,0
Gulf of Carpentaria,34.138134,30.53629875,28.15509796,300000,-14,139,3,1,0
Gulf of Carpentaria,33.70953369,30.55749893,27.28580093,300000,-14,139,3,1,0
Gulf of Carpentaria,33.72857285,30.60200119,27.25179863,300000,-14,139,3,1,0
Gulf of Carpentaria,34.43365097,29.66319656,27.29299736,300000,-14,139,3,1,0
Gulf of Carpentaria,34.06682205,30.5625,27.24060059,300000,-14,139,3,1,0
Gulf of Carpentaria,34.57500076,30.27890015,27.18669891,300000,-14,139,3,1,0
Gulf of Carpentaria,34.43692398,30.38009834,27.94839668,300000,-14,139,3,1,0
Gulf of Carpentaria,34.36398315,30.56309891,27.15009689,300000,-14,139,3,1,0
Gulf of Carpentaria,34.66691971,30.5100975,28.16929817,300000,-14,139,3,1,0
Gulf of Carpentaria,34.55561066,30.33069801,28.04430008,300000,-14,139,3,1,0
Gulf of Carpentaria,34.48118973,30.27929878,27.22669792,300000,-14,139,3,1,0
Gulf of Carpentaria,34.67857742,30.59640121,28.25870132,300000,-14,139,3,1,0
Gulf of Carpentaria,34.52831268,29.39699936,27.08659935,300000,-14,139,3,1,0
Gulf of Carpentaria,34.52330399,30.30089951,28.0387001,300000,-14,139,3,1,0
Gulf of Carpentaria,34.69099426,30.60130119,27.37389755,300000,-14,139,3,1,0
Gulf of Carpentaria,34.05568314,29.50719833,27.19919968,300000,-14,139,3,1,0
Gulf of Carpentaria,34.32849884,30.25160027,28.01479912,300000,-14,139,3,1,0
Gulf of Carpentaria,34.55534363,30.27190018,28.07959938,300000,-14,139,3,1,0
Gulf of Carpentaria,33.72658157,30.38459778,28.04299927,300000,-14,139,3,1,0
Gulf of Carpentaria,34.04960251,30.76350021,27.97609711,300000,-14,139,3,1,0
Gulf of Carpentaria,34.49020386,30.53629875,28.15509796,300000,-14,139,3,1,0
Gulf of Carpentaria,34.61786652,30.55749893,27.28580093,300000,-14,139,3,1,0
Gulf of Carpentaria,33.80210876,30.60200119,27.25179863,300000,-14,139,3,1,0
Gulf of Carpentaria,33.56863403,29.66319656,27.29299736,300000,-14,139,3,1,0
Gulf of Guinea,35.08496475,28.52619934,27.82049942,2350000,0,0,3,1,0
Gulf of Guinea,34.84657288,27.88509941,26.65189743,2350000,0,0,3,1,0
Gulf of Guinea,35.49007797,27.86059952,27.23159981,2350000,0,0,3,1,0
Gulf of Guinea,34.72846222,28.42609787,27.92070007,2350000,0,0,3,1,0
Gulf of Guinea,34.59113312,28.25239754,27.1432991,2350000,0,0,3,1,0
Gulf of Guinea,33.89841461,27.6901989,27.58199883,2350000,0,0,3,1,0
Gulf of Guinea,34.67190552,27.82589722,27.81209755,2350000,0,0,3,1,0
Gulf of Guinea,35.40659714,28.48399925,27.54059792,2350000,0,0,3,1,0
Gulf of Guinea,34.97524261,28.55070114,27.18789864,2350000,0,0,3,1,0
Gulf of Guinea,35.04297638,28.49379921,27.21559906,2350000,0,0,3,1,0
Gulf of Guinea,35.27905273,28.03689957,27.0719986,2350000,0,0,3,1,0
Gulf of Guinea,35.46300125,28.03100014,27.00009918,2350000,0,0,3,1,0
Gulf of Guinea,35.47641373,28.44989967,27.81389809,2350000,0,0,3,1,0
Gulf of Guinea,35.54505539,28.33939934,27.49180031,2350000,0,0,3,1,0
Gulf of Guinea,34.72621536,28.29519653,27.48459816,2350000,0,0,3,1,0
Gulf of Guinea,33.45465088,28.29849815,26.80409813,2350000,0,0,3,1,0
Gulf of Guinea,35.47662735,28.21199989,27.07299805,2350000,0,0,3,1,0
Gulf of Guinea,34.30535889,28.2519989,26.84180069,2350000,0,0,3,1,0
Gulf of Guinea,35.29993057,28.58899879,27.37559891,2350000,0,0,3,1,0
Gulf of Guinea,34.4990921,28.52389908,26.91239929,2350000,0,0,3,1,0
Gulf of Guinea,35.21481323,28.52619934,27.82049942,2350000,0,0,3,1,0
Gulf of Guinea,35.26837158,27.88509941,26.65189743,2350000,0,0,3,1,0
Gulf of Guinea,34.96815872,27.86059952,27.23159981,2350000,0,0,3,1,0
Gulf of Guinea,34.45423126,28.42609787,27.92070007,2350000,0,0,3,1,0
Gulf of Guinea,35.25888062,28.25239754,27.1432991,2350000,0,0,3,1,0
Gulf of Guinea,34.8024025,27.6901989,27.58199883,2350000,0,0,3,1,0
Gulf of Guinea,34.52366638,27.82589722,27.81209755,2350000,0,0,3,1,0
Gulf of Guinea,34.49250793,28.48399925,27.54059792,2350000,0,0,3,1,0
Gulf of Guinea,35.24475861,28.55070114,27.18789864,2350000,0,0,3,1,0
Gulf of Guinea,34.81776428,28.49379921,27.21559906,2350000,0,0,3,1,0
Gulf of Guinea,34.5111084,28.03689957,27.0719986,2350000,0,0,3,1,0
Gulf of Guinea,34.35894775,28.03100014,27.00009918,2350000,0,0,3,1,0
Gulf of Guinea,34.80749893,28.44989967,27.81389809,2350000,0,0,3,1,0
Gulf of Guinea,34.83491135,28.33939934,27.49180031,2350000,0,0,3,1,0
Gulf of Guinea,35.07963181,28.29519653,27.48459816,2350000,0,0,3,1,0
Gulf of Guinea,34.52210999,28.29849815,26.80409813,2350000,0,0,3,1,0
Gulf of Guinea,34.95441437,28.21199989,27.07299805,2350000,0,0,3,1,0
Gulf of Guinea,34.59649277,28.2519989,26.84180069,2350000,0,0,3,1,0
Gulf of Guinea,35.1406517,28.58899879,27.37559891,2350000,0,0,3,1,0
Gulf of Guinea,35.68497086,28.52389908,26.91239929,2350000,0,0,3,1,0
Gulf of Guinea,34.1139679,28.52619934,27.82049942,2350000,0,0,3,1,0
Gulf of Guinea,34.93645859,27.88509941,26.65189743,2350000,0,0,3,1,0
Gulf of Guinea,34.46365356,27.86059952,27.23159981,2350000,0,0,3,1,0
Gulf of Guinea,34.49704742,28.42609787,27.92070007,2350000,0,0,3,1,0
Gulf of Guinea,34.74235535,28.25239754,27.1432991,2350000,0,0,3,1,0
Gulf of Guinea,35.01792145,27.6901989,27.58199883,2350000,0,0,3,1,0
Gulf of Guinea,35.82761765,27.82589722,27.81209755,2350000,0,0,3,1,0
Gulf of Guinea,34.3457489,28.48399925,27.54059792,2350000,0,0,3,1,0
Gulf of Guinea,34.95249939,28.55070114,27.18789864,2350000,0,0,3,1,0
Gulf of Thailand,32.39128113,28.01409912,30.24690056,320000,9,102,3,1,0
Gulf of Thailand,31.690485,27.99439812,29.92650223,320000,9,102,3,1,0
Gulf of Thailand,31.69529533,27.95760155,30.22900009,320000,9,102,3,1,0
Gulf of Thailand,32.14143753,28.02529907,30.62409782,320000,9,102,3,1,0
Gulf of Thailand,31.62046623,28.18659782,29.82010078,320000,9,102,3,1,0
Gulf of Thailand,31.60364532,28.05920029,30.62579727,320000,9,102,3,1,0
Gulf of Thailand,32.43403244,28.02359962,29.9272995,320000,9,102,3,1,0
Gulf of Thailand,31.8202076,27.99489975,29.86649895,320000,9,102,3,1,0
Gulf of Thailand,32.31703568,28.04170036,30.63489914,320000,9,102,3,1,0
Gulf of Thailand,32.46150208,28.21339989,29.89909935,320000,9,102,3,1,0
Gulf of Thailand,32.37319565,28.07410049,30.62709999,320000,9,102,3,1,0
Gulf of Thailand,32.44032669,28.02649879,30.6262989,320000,9,102,3,1,0
Gulf of Thailand,32.38542175,28.03269958,29.95450211,320000,9,102,3,1,0
Gulf of Thailand,31.90992355,28.02669907,30.62360001,320000,9,102,3,1,0
Gulf of Thailand,32.22980118,28.18799782,29.90329933,320000,9,102,3,1,0
Gulf of Thailand,32.41136169,28.13680077,29.97040176,320000,9,102,3,1,0
Gulf of Thailand,31.91055679,28.02559853,30.62559891,320000,9,102,3,1,0
Gulf of Thailand,31.76428604,28.11729813,29.84360123,320000,9,102,3,1,0
Gulf of Thailand,32.11762238,27.99029922,29.8436985,320000,9,102,3,1,0
Gulf of Thailand,31.9468956,28.0447979,30.33860016,320000,9,102,3,1,0
Gulf of Thailand,31.44786453,28.01409912,30.24690056,320000,9,102,3,1,0
Gulf of Thailand,31.51402283,27.99439812,29.92650223,320000,9,102,3,1,0
Gulf of Thailand,31.86000824,27.95760155,30.22900009,320000,9,102,3,1,0
Gulf of Thailand,32.28016663,28.02529907,30.62409782,320000,9,102,3,1,0
Gulf of Thailand,31.76232719,28.18659782,29.82010078,320000,9,102,3,1,0
Gulf of Thailand,31.47114182,28.05920029,30.62579727,320000,9,102,3,1,0
Gulf of Thailand,32.10230637,28.02359962,29.9272995,320000,9,102,3,1,0
Gulf of Thailand,31.89484406,27.99489975,29.86649895,320000,9,102,3,1,0
Gulf of Thailand,32.4372673,28.04170036,30.63489914,320000,9,102,3,1,0
Gulf of Thailand,32.01859283,28.21339989,29.89909935,320000,9,102,3,1,0
Gulf of Thailand,31.87883377,28.07410049,30.62709999,320000,9,102,3,1,0
Gulf of Thailand,31.54775047,28.02649879,30.6262989,320000,9,102,3,1,0
Gulf of Thailand,32.32756042,28.03269958,29.95450211,320000,9,102,3,1,0
Gulf of Thailand,31.46503067,28.02669907,30.62360001,320000,9,102,3,1,0
Gulf of Thailand,32.37604141,28.18799782,29.90329933,320000,9,102,3,1,0
Gulf of Thailand,31.57076836,28.13680077,29.97040176,320000,9,102,3,1,0
Gulf of Thailand,32.32592773,28.02559853,30.62559891,320000,9,102,3,1,0
Gulf of Thailand,31.60594559,28.11729813,29.84360123,320000,9,102,3,1,0
Gulf of Thailand,31.59599876,27.99029922,29.8436985,320000,9,102,3,1,0
Gulf of Thailand,31.59842491,28.0447979,30.33860016,320000,9,102,3,1,0
Gulf of Thailand,32.39442825,28.01409912,30.24690056,320000,9,102,3,1,0
Gulf of Thailand,32.36721039,27.99439812,29.92650223,320000,9,102,3,1,0
Gulf of Thailand,32.30049133,27.95760155,30.22900009,320000,9,102,3,1,0
Gulf of Thailand,32.22520065,28.02529907,30.62409782,320000,9,102,3,1,0
Gulf of Thailand,32.07879257,28.18659782,29.82010078,320000,9,102,3,1,0
Gulf of Thailand,31.67504501,28.05920029,30.62579727,320000,9,102,3,1,0
Gulf of Thailand,31.95436668,28.02359962,29.9272995,320000,9,102,3,1,0
